Unnamed: 0,ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
45336,121402,Male,Loyal Customer,36,Business Travel,Business,2594,2,2,2,2,5,5,5,4,4,4,4,4,4,5,0,6,Satisfied
62525,97766,Male,Loyal Customer,37,Business Travel,Business,471,2,2,2,2,3,4,5,4,4,4,4,3,4,3,2,0,Satisfied
25431,124623,Male,Loyal Customer,31,Business Travel,Eco,1671,4,2,2,2,4,4,4,4,5,1,3,4,4,4,0,0,Satisfied
72240,64364,Female,Loyal Customer,41,Personal Travel,Eco,1158,0,4,0,2,4,0,4,4,4,2,5,5,5,4,4,7,Satisfied
3046,54019,Female,Loyal Customer,42,Business Travel,Business,3818,1,1,1,1,2,2,3,4,4,4,4,2,4,5,0,0,Satisfied
37051,92618,Female,Loyal Customer,44,Business Travel,Business,1781,5,5,5,5,2,5,,4,4,5,4,5,4,3,0,0,Satisfied
95387,73352,Male,Loyal Customer,48,Business Travel,Business,1005,3,3,3,3,3,4,4,5,5,5,5,5,5,4,6,4,Satisfied
8639,49158,Female,Loyal Customer,35,Business Travel,Business,262,4,4,4,4,5,4,2,5,5,5,5,3,5,1,52,44,Satisfied
93235,5409,Female,Loyal Customer,26,Personal Travel,Eco,785,3,5,3,4,2,3,3,2,5,4,4,4,5,2,0,0,Neutral or Dissatisfied
72542,128210,Female,Loyal Customer,59,Business Travel,Business,2563,5,5,5,5,4,4,5,5,5,5,5,4,5,3,0,4,Satisfied
80087,86448,Male,Loyal Customer,39,Business Travel,Business,760,4,5,4,5,3,2,3,4,4,4,4,4,4,1,0,0,Neutral or Dissatisfied
86246,108789,Male,Loyal Customer,59,Business Travel,Business,2620,1,1,1,1,5,5,5,5,5,5,5,3,5,5,23,2,Satisfied
6713,23837,Female,Loyal Customer,43,Business Travel,Business,2798,5,5,5,5,2,5,5,5,5,5,5,5,5,2,38,24,Satisfied
69323,51023,Female,Disloyal Customer,18,Personal Travel,Eco,266,5,0,5,1,2,5,2,2,4,5,5,3,5,2,0,0,Satisfied
38851,98010,Female,Loyal Customer,28,Business Travel,Business,3263,3,3,3,3,5,5,5,5,5,3,4,5,4,5,1,0,Satisfied
14105,93661,Male,Loyal Customer,31,Business Travel,Business,655,4,4,4,4,5,5,5,5,5,3,5,5,5,5,24,26,Satisfied
26756,14083,Female,Loyal Customer,39,Business Travel,Eco,399,5,3,3,3,5,5,5,5,3,4,2,1,2,5,0,0,Satisfied
79124,108109,Male,Loyal Customer,44,Business Travel,Business,1166,3,3,3,3,2,5,5,5,5,5,5,4,5,5,0,31,Satisfied
73831,40451,Female,Loyal Customer,44,Business Travel,Eco,461,4,4,4,4,2,3,1,4,4,4,4,1,4,1,0,0,Satisfied
66696,64132,Female,Loyal Customer,54,Business Travel,Business,989,2,2,2,2,5,4,4,3,3,2,3,3,3,5,0,0,Satisfied
35800,101359,Male,Disloyal Customer,46,Business Travel,Business,1321,2,2,2,3,3,2,3,3,5,2,5,4,4,3,23,8,Satisfied
70027,114438,Male,Loyal Customer,42,Business Travel,Business,446,1,1,1,1,5,5,5,4,4,4,4,5,4,5,8,15,Satisfied
24047,34218,Female,Loyal Customer,34,Personal Travel,Eco,1237,0,5,1,4,3,1,3,3,5,4,5,4,4,3,0,0,Satisfied
95306,78167,Female,Loyal Customer,41,Business Travel,Business,3945,,4,3,4,4,4,5,5,5,5,5,5,5,3,0,23,Satisfied
18581,76457,Male,Disloyal Customer,22,Business Travel,Business,547,4,0,4,5,1,4,5,1,5,5,5,4,4,1,0,0,Satisfied
51521,25905,Female,Loyal Customer,38,Business Travel,Eco Plus,907,5,1,1,1,5,5,5,5,3,1,1,3,3,5,4,4,Satisfied
40990,103687,Female,Loyal Customer,52,Business Travel,Business,3928,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0,Satisfied
40802,122127,Male,Loyal Customer,7,Personal Travel,Eco Plus,130,3,4,0,2,3,0,3,3,5,4,3,3,5,3,11,11,Neutral or Dissatisfied
49856,22546,Female,Loyal Customer,45,Business Travel,Business,1756,3,3,3,3,3,5,5,5,5,5,5,4,5,5,0,3,Satisfied
65340,49126,Male,Loyal Customer,57,Business Travel,Business,3510,5,5,5,5,5,4,5,4,4,4,4,1,4,1,6,0,Satisfied
16563,88115,Male,Disloyal Customer,20,Business Travel,Eco,240,5,0,5,2,2,5,2,2,5,3,4,4,5,2,0,0,Satisfied
57258,32571,Female,Loyal Customer,65,Business Travel,Business,163,2,2,2,2,5,3,4,4,4,4,5,4,4,1,0,0,Satisfied
14285,83227,Male,Loyal Customer,49,Business Travel,Business,1979,4,4,5,4,4,5,5,4,4,4,4,5,4,5,6,0,Satisfied
61973,6477,Female,Loyal Customer,21,Personal Travel,Eco Plus,315,3,4,3,5,4,3,4,4,5,2,5,5,4,4,28,20,Neutral or Dissatisfied
13236,91698,Female,Loyal Customer,57,Business Travel,Business,590,5,5,5,5,4,4,5,5,5,5,5,3,5,4,40,40,Satisfied
78189,89375,Male,Loyal Customer,46,Business Travel,Business,2684,0,0,0,2,5,4,4,3,3,5,5,4,3,5,0,0,Satisfied
7916,36417,Female,Loyal Customer,55,Business Travel,Eco,369,4,3,3,3,3,5,,4,4,4,4,4,4,4,0,7,Satisfied
48695,24362,Female,Loyal Customer,40,Business Travel,Business,3924,2,2,2,2,4,5,4,4,4,4,4,3,4,3,0,0,Satisfied
78661,22347,Female,Loyal Customer,35,Business Travel,Eco,143,3,2,1,2,3,4,3,3,3,1,2,5,4,3,3,0,Satisfied
51847,100777,Female,Loyal Customer,16,Personal Travel,Eco,1411,4,5,4,4,4,4,5,4,1,5,2,5,1,5,30,136,Satisfied
102783,40683,Male,Loyal Customer,46,Business Travel,Business,588,1,1,1,1,2,4,5,5,5,5,5,5,5,2,22,0,Satisfied
38576,27246,Male,Loyal Customer,37,Business Travel,Eco Plus,1024,4,5,5,5,4,4,4,4,2,1,2,5,1,4,0,0,Satisfied
101223,15362,Female,Loyal Customer,33,Business Travel,Eco,331,4,5,5,5,4,4,4,4,3,4,5,5,5,4,0,0,Satisfied
17573,14233,Male,Loyal Customer,32,Business Travel,Eco Plus,692,0,0,0,2,2,0,2,2,2,3,1,1,3,2,0,0,Satisfied
23092,76865,Male,Loyal Customer,45,Business Travel,Business,1927,5,5,4,5,5,5,5,4,4,5,4,5,4,3,0,0,Satisfied
31700,84131,Male,Loyal Customer,50,Business Travel,Business,1569,3,3,4,3,,4,5,4,4,4,4,4,4,5,0,8,Satisfied
87634,56892,Female,Loyal Customer,31,Business Travel,Business,2565,1,1,1,1,4,4,4,3,5,4,4,4,5,4,25,22,Satisfied
83478,123338,Male,Loyal Customer,27,Personal Travel,Eco Plus,650,2,4,2,4,4,2,4,4,4,1,4,4,4,4,5,8,Neutral or Dissatisfied
45030,46779,Male,Loyal Customer,60,Business Travel,Business,848,1,1,1,1,4,4,4,4,4,4,5,4,3,4,207,223,Satisfied
46564,69290,Male,Loyal Customer,47,Business Travel,Business,2173,4,4,4,4,3,4,5,4,4,4,4,3,4,3,0,0,Satisfied
63054,52004,Male,Loyal Customer,37,Business Travel,Business,1891,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,0,Satisfied
70493,35380,Male,Loyal Customer,38,Business Travel,Business,628,4,4,4,4,4,3,3,1,4,4,3,3,1,3,210,209,Satisfied
2346,51261,Male,Loyal Customer,40,Business Travel,Eco Plus,447,5,5,5,5,5,5,5,5,2,3,1,5,1,5,0,0,Satisfied
90821,105342,Female,Disloyal Customer,45,Business Travel,Business,452,5,4,4,2,3,5,3,3,4,3,4,4,5,3,21,6,Satisfied
45095,64743,Male,Disloyal Customer,22,Business Travel,Business,190,0,4,0,2,4,0,4,4,5,5,4,5,5,4,0,0,Satisfied
17734,57996,Female,Loyal Customer,48,Business Travel,Business,1943,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,24,Satisfied
352,53922,Female,Disloyal Customer,17,Business Travel,Eco Plus,191,1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34,Neutral or Dissatisfied
14618,105293,Female,Loyal Customer,54,Business Travel,Business,738,4,4,4,4,4,4,4,4,4,4,4,4,4,5,0,0,Satisfied
93546,13335,Female,Loyal Customer,47,Business Travel,Eco,748,5,4,4,4,1,2,2,5,5,5,5,1,5,5,0,0,Satisfied
42895,110088,Female,Disloyal Customer,47,Business Travel,Business,882,4,4,4,1,5,4,2,5,5,3,5,4,4,5,5,0,Satisfied
37724,60992,Male,Loyal Customer,48,Business Travel,Business,1734,3,4,4,4,1,4,3,3,3,3,3,1,3,3,1,0,Neutral or Dissatisfied
97158,46128,Male,Loyal Customer,47,Business Travel,Eco,604,4,5,5,5,4,4,4,4,4,2,3,3,4,4,0,2,Satisfied
86905,111592,Male,Loyal Customer,35,Personal Travel,Eco,883,4,4,4,5,4,4,5,4,1,2,1,4,3,4,12,0,Satisfied
101566,105967,Female,Loyal Customer,48,Business Travel,Business,2329,1,1,1,1,5,5,5,5,5,3,5,5,4,5,2,0,Satisfied
53856,114161,Male,Loyal Customer,42,Business Travel,Business,850,5,5,5,5,3,4,5,4,4,4,4,3,4,4,0,0,Satisfied
85340,28328,Female,Loyal Customer,49,Business Travel,Business,867,3,3,3,3,2,4,1,5,5,5,5,4,5,5,0,0,Satisfied
64285,118209,Female,Loyal Customer,51,Business Travel,Business,1444,4,4,4,4,2,5,4,5,5,5,5,4,5,5,0,0,Satisfied
2657,37224,Female,Loyal Customer,39,Business Travel,Business,989,2,2,2,2,4,4,4,4,4,4,4,4,4,3,77,67,Satisfied
46731,118998,Male,Loyal Customer,35,Business Travel,Business,3835,3,3,3,3,5,4,5,5,5,5,5,5,5,5,0,0,Satisfied
29238,103787,Female,Loyal Customer,45,Business Travel,Business,1056,5,5,5,5,2,5,4,5,5,5,5,4,5,5,38,37,Satisfied
79474,41519,Male,Loyal Customer,49,Business Travel,Eco,1482,5,3,5,3,5,5,5,5,5,5,1,4,1,5,0,0,Satisfied
46920,74448,Female,Disloyal Customer,29,Business Travel,Business,1205,4,4,4,2,3,4,3,3,3,3,4,3,4,3,0,0,Satisfied
68191,42663,Female,Loyal Customer,23,Business Travel,Business,1500,1,1,1,1,4,4,4,4,3,2,5,4,5,4,81,87,Satisfied
102665,113481,Male,Loyal Customer,68,Business Travel,Business,2171,2,2,2,2,4,5,5,4,4,4,4,3,4,4,9,8,Satisfied
65345,2488,Female,Loyal Customer,57,Business Travel,Business,1379,4,4,4,4,4,4,5,5,5,4,5,4,5,3,2,0,Satisfied
43906,110368,Female,Loyal Customer,52,Business Travel,Business,919,3,3,3,3,4,4,4,4,4,4,4,5,4,3,0,0,Satisfied
21275,74916,Female,Loyal Customer,45,Business Travel,Business,2586,2,2,1,2,3,3,4,4,4,4,4,3,4,3,0,0,Satisfied
25505,55827,Female,Loyal Customer,37,Business Travel,Business,1416,3,3,3,3,2,4,4,5,5,5,5,5,5,5,17,22,Satisfied
40363,123003,Male,Loyal Customer,28,Business Travel,Business,2379,5,5,5,5,4,4,4,4,3,2,5,5,4,4,0,11,Satisfied
93472,48634,Male,Loyal Customer,49,Business Travel,Business,3973,1,1,1,1,2,5,4,5,5,5,5,5,5,4,0,0,Satisfied
54472,7143,Female,Loyal Customer,67,Business Travel,Business,3442,5,5,5,5,4,5,5,5,5,5,5,4,5,5,27,15,Satisfied
21383,84748,Female,Loyal Customer,45,Business Travel,Business,1645,4,4,4,4,2,4,5,5,5,5,5,3,5,5,7,0,Satisfied
58115,42501,Male,Loyal Customer,,Business Travel,Business,1619,2,2,2,2,5,2,3,5,5,5,5,4,5,1,8,0,Satisfied
96949,88236,Male,Loyal Customer,46,Business Travel,Business,3714,5,5,5,5,3,4,5,4,4,4,4,3,4,5,0,1,Satisfied
83752,36247,Female,Loyal Customer,41,Business Travel,Business,2205,1,1,1,1,2,4,5,4,4,5,4,1,4,5,43,50,Satisfied
40520,49055,Male,Loyal Customer,46,Business Travel,Business,308,1,1,1,1,3,1,2,5,5,5,5,2,5,3,0,0,Satisfied
63461,64155,Male,Loyal Customer,43,Business Travel,Business,3396,4,4,4,4,2,4,5,4,4,4,4,5,4,4,0,0,Satisfied
19205,102182,Male,Disloyal Customer,27,Business Travel,Business,414,5,5,5,1,2,5,1,2,3,2,5,4,5,2,15,12,Satisfied
6403,108750,Female,Loyal Customer,40,Business Travel,Business,404,2,2,2,2,5,5,4,4,4,4,4,5,4,3,0,8,Satisfied
2885,33873,Female,Loyal Customer,36,Business Travel,Business,2203,5,4,5,5,2,3,5,3,3,3,3,2,3,1,0,1,Satisfied
19363,34228,Female,Loyal Customer,27,Business Travel,Eco Plus,1046,4,5,5,5,4,5,4,4,2,4,2,4,2,4,32,30,Satisfied
54136,118154,Female,Loyal Customer,54,Business Travel,Business,1444,3,3,3,3,5,4,5,5,5,5,5,5,5,4,17,3,Satisfied
81737,107109,Male,Loyal Customer,55,Business Travel,Business,842,5,5,5,5,3,5,5,4,4,4,4,3,4,3,2,0,Satisfied
60981,107718,Male,Loyal Customer,47,Business Travel,Business,3200,0,0,0,3,5,1,3,4,4,4,4,4,4,2,0,0,Satisfied
65397,62946,Male,Disloyal Customer,46,Business Travel,Business,967,5,5,5,1,3,5,5,3,5,2,4,4,4,3,0,0,Satisfied
2109,59621,Male,Disloyal Customer,8,Business Travel,Eco,787,3,3,3,1,4,3,4,4,4,2,5,3,4,4,0,0,Neutral or Dissatisfied
64044,689,Female,Loyal Customer,43,Business Travel,Business,3102,0,4,0,1,3,4,4,3,3,3,3,4,3,4,0,0,Satisfied
43367,74878,Female,Loyal Customer,40,Business Travel,Business,2475,4,4,4,4,2,4,5,5,5,5,5,5,5,3,27,0,Satisfied
102318,58849,Female,Loyal Customer,17,Personal Travel,Eco,783,4,4,4,4,5,4,5,5,4,3,4,5,4,5,11,0,Satisfied
52646,71405,Male,Loyal Customer,39,Business Travel,Business,2103,4,4,4,4,2,5,4,5,5,4,5,4,5,4,1,0,Satisfied
260,55871,Female,Loyal Customer,22,Business Travel,Business,2809,2,2,2,2,5,5,5,5,3,4,4,5,4,5,36,28,Satisfied
77405,99925,Female,Loyal Customer,39,Business Travel,Business,2465,3,3,3,3,2,5,4,4,4,4,4,5,4,4,0,0,Satisfied
83501,36181,Female,Loyal Customer,41,Business Travel,Eco Plus,1674,5,5,3,5,,5,1,5,5,5,5,4,5,4,0,0,Satisfied
61239,3369,Male,Loyal Customer,46,Business Travel,Business,240,0,0,0,3,3,5,5,1,1,1,1,5,1,5,0,0,Satisfied
15257,117382,Male,Loyal Customer,49,Business Travel,Business,2928,1,2,1,1,4,5,5,4,4,4,4,5,4,3,27,22,Satisfied
9311,31060,Female,Loyal Customer,30,Business Travel,Business,641,3,3,3,3,4,4,4,4,2,3,3,2,3,4,3,0,Satisfied
67193,61963,Male,Loyal Customer,40,Business Travel,Business,2052,,5,5,5,2,4,5,2,2,2,2,5,2,3,0,0,Satisfied
94893,63552,Female,Loyal Customer,57,Business Travel,Business,1009,2,2,2,2,4,5,5,5,5,5,5,5,5,4,0,0,Satisfied
46562,114890,Male,Loyal Customer,58,Business Travel,Business,2749,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0,0,Satisfied
64860,46835,Female,Loyal Customer,50,Business Travel,Eco,737,5,3,3,3,1,2,5,5,5,5,5,3,5,5,0,0,Satisfied
24093,100302,Female,Loyal Customer,41,Business Travel,Business,3596,3,3,5,3,2,5,4,3,3,4,3,4,3,4,0,0,Satisfied
40276,67967,Female,Loyal Customer,39,Business Travel,Business,1438,4,1,4,4,3,5,4,5,5,5,5,4,5,5,19,24,Satisfied
103627,106738,Male,Loyal Customer,46,Business Travel,Business,945,,5,5,5,4,4,4,4,4,4,4,5,4,4,0,0,Satisfied
80385,61479,Male,Loyal Customer,37,Business Travel,Business,2288,2,2,3,2,5,3,,4,4,4,4,4,4,4,0,0,Satisfied
95616,86829,Female,Disloyal Customer,25,Business Travel,Business,484,5,0,5,4,5,5,5,5,5,2,4,5,4,5,0,0,Satisfied
72175,104618,Male,Disloyal Customer,23,Business Travel,Eco,861,4,4,4,2,4,4,4,4,5,5,4,3,4,4,23,23,Satisfied
54519,74958,Female,Loyal Customer,49,Business Travel,Business,975,3,3,3,3,4,4,3,5,5,5,5,2,5,1,0,3,Satisfied
88535,113502,Male,Disloyal Customer,20,Business Travel,Eco,258,5,0,5,1,3,5,1,3,5,3,5,5,5,3,0,0,Satisfied
33915,111113,Male,Loyal Customer,49,Business Travel,Business,2041,3,3,3,3,3,4,5,5,5,5,4,4,5,4,0,38,Satisfied
84056,70116,Male,Loyal Customer,39,Business Travel,Business,3081,4,2,4,4,4,5,4,5,5,5,5,4,5,5,0,0,Satisfied
55086,72230,Female,Loyal Customer,26,Business Travel,Business,3484,5,5,5,5,4,4,4,4,4,5,4,3,4,4,0,0,Satisfied
20462,53670,Male,Loyal Customer,39,Business Travel,Business,1208,2,2,2,2,4,3,,5,5,5,5,3,5,2,0,0,Satisfied
40770,24257,Female,Loyal Customer,33,Personal Travel,Eco,302,1,3,1,3,5,1,5,5,3,5,3,1,3,5,57,58,Neutral or Dissatisfied
83483,9906,Male,Loyal Customer,55,Business Travel,Business,357,5,5,5,5,2,5,4,4,4,4,4,3,4,5,12,2,Satisfied
33464,45244,Male,Loyal Customer,53,Personal Travel,Eco,1013,5,3,5,2,4,5,4,4,1,2,3,1,2,4,0,0,Satisfied
81641,96194,Male,Loyal Customer,55,Business Travel,Business,328,2,2,2,2,2,4,4,4,4,4,4,3,4,3,0,0,Satisfied
23729,125043,Male,Loyal Customer,13,Personal Travel,Eco,2300,5,5,4,4,3,4,3,3,4,5,4,3,4,3,2,0,Satisfied
2487,114682,Female,Loyal Customer,43,Business Travel,Business,3527,5,5,5,5,4,5,5,4,4,4,4,3,4,3,0,0,Satisfied
95614,3642,Male,Loyal Customer,54,Business Travel,Business,3620,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,0,Satisfied
78241,119705,Female,Disloyal Customer,24,Business Travel,Eco,1303,5,5,5,4,5,5,5,5,3,3,4,4,5,5,0,0,Satisfied
31081,28149,Female,Loyal Customer,52,Business Travel,Eco,933,5,2,2,2,4,2,5,5,5,5,5,4,5,1,0,0,Satisfied
89675,61557,Female,Loyal Customer,13,Business Travel,Eco Plus,2442,1,1,1,1,1,1,3,1,3,4,4,4,4,1,47,42,Neutral or Dissatisfied
1651,52626,Male,Loyal Customer,34,Business Travel,Eco,160,4,3,3,3,4,4,4,4,1,3,4,3,2,4,0,7,Satisfied
68276,19309,Male,Loyal Customer,39,Personal Travel,Eco Plus,196,1,4,1,3,5,1,5,5,3,2,5,5,5,5,0,0,Neutral or Dissatisfied
60203,124963,Female,Loyal Customer,72,Business Travel,Business,3122,0,5,0,5,5,4,5,2,2,2,2,5,2,5,0,0,Satisfied
101996,60321,Male,Loyal Customer,56,Business Travel,Business,3793,4,4,4,4,3,5,4,4,4,4,4,4,4,3,4,2,Satisfied
6770,51179,Female,Loyal Customer,38,Business Travel,Eco Plus,86,5,2,3,2,5,5,5,5,3,5,3,2,2,5,2,0,Satisfied
73922,10446,Female,Loyal Customer,47,Business Travel,Business,3788,0,5,0,1,5,5,5,4,4,4,4,3,4,4,33,35,Satisfied
69923,36328,Female,Loyal Customer,44,Business Travel,Eco,395,5,4,4,4,4,4,1,5,5,5,5,1,5,2,0,0,Satisfied
66474,91277,Female,Loyal Customer,49,Business Travel,Business,2781,4,4,4,4,5,5,4,4,4,5,4,5,4,3,42,40,Satisfied
57143,74514,Male,Loyal Customer,58,Business Travel,Business,2436,4,4,4,4,4,5,5,3,3,3,3,4,3,5,22,9,Satisfied
48958,94572,Male,Loyal Customer,45,Business Travel,Business,3234,2,2,2,2,2,4,5,2,2,2,2,3,2,4,0,4,Satisfied
43658,62383,Male,Loyal Customer,,Business Travel,Business,2704,3,3,3,3,3,3,4,4,4,4,4,5,4,5,0,0,Satisfied
65853,91121,Female,Loyal Customer,43,Personal Travel,Eco,581,1,5,1,2,3,4,4,1,1,1,1,4,1,3,5,0,Neutral or Dissatisfied
44023,17544,Male,Loyal Customer,24,Business Travel,Eco,970,0,5,0,1,5,0,1,5,5,5,3,1,3,5,0,0,Satisfied
80552,107147,Male,Loyal Customer,50,Business Travel,Business,3144,2,2,2,2,3,5,4,4,4,4,4,5,4,4,31,18,Satisfied
71395,54923,Male,Loyal Customer,68,Personal Travel,Eco Plus,862,4,4,4,5,5,4,5,5,3,4,5,3,4,5,1,16,Neutral or Dissatisfied
81948,21942,Male,Loyal Customer,31,Business Travel,Business,2604,3,4,3,3,5,5,5,5,1,1,3,5,1,5,0,0,Satisfied
76826,2751,Female,Disloyal Customer,23,Business Travel,Eco,772,0,1,1,3,5,1,5,5,1,4,3,3,2,5,0,0,Satisfied
65156,41726,Female,Loyal Customer,45,Business Travel,Eco,695,4,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0,Satisfied
88738,63174,Male,Loyal Customer,56,Business Travel,Business,3943,3,3,3,3,2,5,4,5,5,5,5,4,5,5,0,0,Satisfied
43608,126786,Female,Loyal Customer,43,Business Travel,Business,2125,2,2,3,2,5,4,4,4,4,4,4,4,4,4,0,22,Satisfied
10764,78141,Female,Loyal Customer,57,Business Travel,Business,259,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0,Satisfied
100237,42770,Male,Loyal Customer,41,Business Travel,Eco,493,4,4,4,4,4,4,4,4,2,4,4,5,2,4,40,23,Satisfied
99668,36714,Male,Loyal Customer,24,Business Travel,Eco Plus,1249,4,2,2,2,4,4,3,4,1,5,2,3,4,4,23,59,Satisfied
18674,55773,Female,Loyal Customer,50,Business Travel,Business,599,4,4,4,4,2,4,4,3,3,3,3,3,3,5,0,0,Satisfied
150,105708,Female,Loyal Customer,42,Business Travel,Business,3094,5,5,5,5,4,4,5,2,2,2,2,5,2,3,0,10,Satisfied
14377,2157,Female,Loyal Customer,42,Business Travel,Business,2393,1,1,3,1,3,5,4,4,4,4,4,5,4,5,0,21,Satisfied
74708,119569,Male,Loyal Customer,60,Business Travel,Business,759,,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0,Satisfied
30262,46038,Female,Disloyal Customer,22,Business Travel,Business,996,4,0,4,4,2,4,2,2,2,3,4,5,3,2,37,31,Satisfied
25691,50484,Female,Disloyal Customer,28,Business Travel,Eco,156,4,3,4,1,3,4,3,3,4,1,3,2,1,3,0,2,Satisfied
30196,54648,Female,Loyal Customer,23,Business Travel,Business,964,2,2,2,2,5,5,5,5,2,2,1,3,5,5,12,10,Satisfied
47590,23512,Male,Loyal Customer,56,Business Travel,Business,3750,4,4,4,4,4,2,4,5,5,5,5,1,5,4,0,0,Satisfied
36432,57351,Female,Disloyal Customer,20,Business Travel,Eco,236,2,2,2,4,5,2,5,5,2,2,4,2,4,5,22,15,Neutral or Dissatisfied
84477,10014,Male,Disloyal Customer,38,Business Travel,Business,457,,5,5,1,1,5,1,1,5,3,5,5,4,1,31,15,Satisfied
9961,19321,Male,Loyal Customer,23,Business Travel,Business,1556,1,1,1,1,5,5,5,3,2,3,3,5,4,5,167,174,Satisfied
56910,102137,Female,Disloyal Customer,22,Business Travel,Business,236,5,0,5,4,2,5,2,2,5,2,5,4,4,2,27,18,Satisfied
103765,129010,Male,Loyal Customer,18,Business Travel,Business,2611,2,2,2,2,5,5,5,3,4,4,5,5,3,5,5,7,Satisfied
49248,80085,Female,Loyal Customer,40,Business Travel,Eco Plus,647,4,1,1,1,4,4,4,4,5,1,2,3,1,4,0,0,Satisfied
75038,87995,Female,Loyal Customer,53,Business Travel,Business,404,,2,2,2,3,5,5,2,2,2,2,5,2,3,25,20,Satisfied
94498,35292,Female,Loyal Customer,47,Business Travel,Eco,972,4,1,4,4,4,4,1,4,4,4,4,2,4,2,0,9,Satisfied
65717,51332,Female,Loyal Customer,30,Business Travel,Eco Plus,308,0,0,0,2,1,0,1,1,3,4,5,4,1,1,0,0,Satisfied
6662,13009,Male,Disloyal Customer,34,Business Travel,Eco,438,1,2,1,4,4,1,4,4,1,5,4,4,4,4,91,77,Neutral or Dissatisfied
40951,23238,Female,Disloyal Customer,43,Business Travel,Eco,549,5,0,5,5,1,5,1,1,3,5,3,1,5,1,0,0,Satisfied
72682,108973,Male,Loyal Customer,39,Business Travel,Business,994,3,3,3,3,4,4,4,5,5,5,5,3,5,3,0,0,Satisfied
51448,98331,Male,Loyal Customer,54,Business Travel,Business,3604,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,0,Satisfied
37796,103215,Male,Disloyal Customer,24,Business Travel,Eco,462,5,0,5,1,2,5,2,2,3,4,5,4,5,2,4,1,Satisfied
76897,67785,Male,Loyal Customer,54,Business Travel,Business,1205,5,5,5,5,5,4,4,4,4,5,4,5,4,3,0,0,Satisfied
3828,5335,Male,Loyal Customer,46,Business Travel,Business,2749,1,1,1,1,2,4,5,4,4,4,4,3,4,3,0,0,Satisfied
14858,84329,Male,Loyal Customer,41,Business Travel,Business,2808,4,4,4,4,2,5,5,5,5,5,5,4,5,5,129,124,Satisfied
34152,41369,Male,Loyal Customer,29,Business Travel,Business,1782,1,1,1,1,5,5,,5,4,3,1,1,1,5,0,0,Satisfied
68964,13087,Female,Loyal Customer,33,Business Travel,Business,3724,3,3,3,3,4,1,2,2,2,2,2,2,2,3,0,0,Satisfied
55267,99711,Female,Loyal Customer,40,Personal Travel,Eco,667,5,4,5,4,3,5,3,3,3,2,5,4,4,3,0,0,Satisfied
87214,73971,Female,Loyal Customer,29,Personal Travel,Eco,2218,5,2,5,3,1,5,1,1,1,4,3,4,3,1,21,0,Satisfied
35199,129195,Female,Loyal Customer,,Business Travel,Business,2288,3,3,3,3,4,5,5,5,5,3,5,5,3,5,156,133,Satisfied
90569,103782,Male,Loyal Customer,49,Business Travel,Business,3332,2,5,2,2,5,5,4,5,5,5,5,4,5,5,14,2,Satisfied
59207,86424,Male,Loyal Customer,48,Business Travel,Business,2834,2,2,5,2,4,5,4,4,4,4,4,4,4,5,17,24,Satisfied
22644,65704,Female,Loyal Customer,34,Business Travel,Business,3994,,5,5,5,5,4,4,3,3,3,3,4,3,4,4,0,Satisfied
27616,108247,Male,Disloyal Customer,27,Business Travel,Business,895,5,5,5,4,4,5,4,4,3,3,5,5,4,4,5,2,Satisfied
23650,112417,Male,Loyal Customer,43,Business Travel,Business,862,3,3,3,3,2,5,4,4,4,5,4,3,4,3,9,12,Satisfied
62962,84276,Female,Loyal Customer,57,Business Travel,Business,334,2,2,2,2,4,5,4,4,4,4,4,2,4,5,0,0,Satisfied
39417,59854,Female,Loyal Customer,52,Business Travel,Business,2382,3,3,3,3,3,4,5,5,5,5,5,4,5,5,35,38,Satisfied
87795,4986,Male,Loyal Customer,44,Business Travel,Business,2106,5,5,5,5,2,4,4,5,5,5,5,4,5,5,0,0,Satisfied
41984,62252,Female,Disloyal Customer,25,Business Travel,Business,1294,4,0,4,3,4,4,2,4,3,5,5,4,4,4,14,1,Satisfied
30577,47186,Female,Loyal Customer,49,Business Travel,Business,1926,2,2,2,2,5,1,3,4,4,4,4,5,4,4,0,0,Satisfied
46779,58562,Female,Loyal Customer,30,Personal Travel,Eco Plus,1514,4,4,3,2,5,3,4,5,3,3,4,3,5,5,8,0,Satisfied
15060,108760,Female,Loyal Customer,38,Business Travel,Business,581,3,3,3,3,5,4,4,5,5,5,5,3,5,4,93,76,Satisfied
37265,44315,Male,Loyal Customer,34,Business Travel,Business,837,3,3,3,3,2,4,3,5,5,5,5,3,5,4,0,2,Satisfied
